episode,seed,episode_reward,avg_fee_bps,epsilon
2749,2749,0.4058,9.4285,0.2325
2750,2750,0.4043,9.3792,0.2324
2751,2751,0.3959,9.7757,0.2322
2752,2752,0.3986,9.1097,0.2321
2753,2753,0.4074,9.3229,0.2320
2754,2754,0.3892,8.9806,0.2319
2755,2755,0.3847,9.8958,0.2318
2756,2756,0.3961,10.0222,0.2317
2757,2757,0.3977,9.6049,0.2316
2758,2758,0.4118,9.8785,0.2315
2759,2759,0.3676,10.0396,0.2314
2760,2760,0.3852,10.1389,0.2313
2761,2761,0.3981,9.2278,0.2312
2762,2762,0.3887,9.0514,0.2310
2763,2763,0.3998,9.0403,0.2309
2764,2764,0.3945,8.6097,0.2308
2765,2765,0.3946,8.4861,0.2307
2766,2766,0.3982,8.5479,0.2306
2767,2767,0.4219,8.0632,0.2305
2768,2768,0.4232,7.7778,0.2304
2769,2769,0.4154,8.2931,0.2303
2770,2770,0.4032,8.2069,0.2302
2771,2771,0.4041,8.0007,0.2301
2772,2772,0.4068,7.9181,0.2300
2773,2773,0.4172,8.0104,0.2299
2774,2774,0.4112,8.1271,0.2297
2775,2775,0.4076,8.1556,0.2296
2776,2776,0.4109,8.2319,0.2295
2777,2777,0.4109,7.9062,0.2294
2778,2778,0.4230,8.2319,0.2293
2779,2779,0.4295,8.2569,0.2292
2780,2780,0.4139,7.7917,0.2291
2781,2781,0.4081,8.1882,0.2290
2782,2782,0.4101,7.7194,0.2289
2783,2783,0.3937,8.7076,0.2288
2784,2784,0.4016,8.2632,0.2287
2785,2785,0.4129,8.1701,0.2286
2786,2786,0.4300,8.3042,0.2285
2787,2787,0.4090,8.5007,0.2284
2788,2788,0.4048,8.7000,0.2282
2789,2789,0.4021,8.7125,0.2281
2790,2790,0.4146,8.5674,0.2280
2791,2791,0.3945,9.1021,0.2279
2792,2792,0.3755,9.0750,0.2278
2793,2793,0.3920,8.7410,0.2277
2794,2794,0.4091,8.9611,0.2276
2795,2795,0.3880,8.3910,0.2275
2796,2796,0.3940,8.9347,0.2274
2797,2797,0.3989,8.8701,0.2273
2798,2798,0.4057,8.7340,0.2272
2799,2799,0.3978,8.1382,0.2271
2800,2800,0.4074,8.8681,0.2270
2801,2801,0.4155,8.5368,0.2269
2802,2802,0.4149,8.4035,0.2268
2803,2803,0.4097,8.1021,0.2266
2804,2804,0.4048,8.0715,0.2265
2805,2805,0.4173,7.8049,0.2264
2806,2806,0.4186,8.3806,0.2263
2807,2807,0.4004,8.1097,0.2262
2808,2808,0.4091,8.5458,0.2261
2809,2809,0.4090,8.8056,0.2260
2810,2810,0.4164,8.6771,0.2259
2811,2811,0.4370,7.8465,0.2258
2812,2812,0.4188,8.5708,0.2257
2813,2813,0.4157,8.5729,0.2256
2814,2814,0.4221,8.3625,0.2255
2815,2815,0.3986,8.3465,0.2254
2816,2816,0.3975,8.3264,0.2253
2817,2817,0.3999,8.3083,0.2252
2818,2818,0.3968,8.4590,0.2251
2819,2819,0.4040,8.4215,0.2250
2820,2820,0.3879,8.2632,0.2249
2821,2821,0.4078,8.2097,0.2247
2822,2822,0.4192,7.7833,0.2246
2823,2823,0.3971,8.7688,0.2245
2824,2824,0.3915,8.5049,0.2244
2825,2825,0.3965,7.8181,0.2243
2826,2826,0.3743,8.3458,0.2242
2827,2827,0.3980,7.9160,0.2241
2828,2828,0.3979,7.8319,0.2240
2829,2829,0.3991,7.4736,0.2239
2830,2830,0.3847,8.0056,0.2238
2831,2831,0.3959,8.2090,0.2237
2832,2832,0.3971,8.2153,0.2236
2833,2833,0.4103,8.2681,0.2235
2834,2834,0.4193,8.2069,0.2234
2835,2835,0.3959,8.4938,0.2233
2836,2836,0.4143,9.2632,0.2232
2837,2837,0.4017,8.7861,0.2231
2838,2838,0.3994,9.1729,0.2230
2839,2839,0.4097,8.0507,0.2229
2840,2840,0.4095,8.6528,0.2228
2841,2841,0.4130,8.6542,0.2227
2842,2842,0.3767,9.4264,0.2226
2843,2843,0.4028,9.5563,0.2225
2844,2844,0.3761,9.1687,0.2224
2845,2845,0.3873,9.3021,0.2223
2846,2846,0.4043,9.7792,0.2221
2847,2847,0.4124,9.0194,0.2220
2848,2848,0.4150,8.9250,0.2219
2849,2849,0.4160,8.8875,0.2218
2850,2850,0.4023,9.0646,0.2217
2851,2851,0.4127,8.6326,0.2216
2852,2852,0.4104,8.9785,0.2215
2853,2853,0.4093,8.9799,0.2214
2854,2854,0.4154,8.2431,0.2213
2855,2855,0.4072,8.4097,0.2212
2856,2856,0.4087,8.4757,0.2211
2857,2857,0.3973,8.6660,0.2210
2858,2858,0.4059,8.8688,0.2209
2859,2859,0.4012,8.3486,0.2208
2860,2860,0.3955,8.8222,0.2207
2861,2861,0.3981,8.5569,0.2206
2862,2862,0.3946,8.5201,0.2205
2863,2863,0.3771,8.9139,0.2204
2864,2864,0.3997,8.1757,0.2203
2865,2865,0.3919,8.3660,0.2202
2866,2866,0.4019,8.2215,0.2201
2867,2867,0.4030,8.1556,0.2200
2868,2868,0.3948,7.8951,0.2199
2869,2869,0.3969,7.7861,0.2198
2870,2870,0.4009,7.9778,0.2197
2871,2871,0.3855,8.2076,0.2196
2872,2872,0.4042,8.3340,0.2195
2873,2873,0.4192,7.9618,0.2194
2874,2874,0.4154,8.1000,0.2193
2875,2875,0.4168,8.4465,0.2192
2876,2876,0.4086,8.0375,0.2191
2877,2877,0.3921,8.4924,0.2190
2878,2878,0.4002,9.0764,0.2189
2879,2879,0.4125,8.6139,0.2188
2880,2880,0.4168,8.7653,0.2187
2881,2881,0.4082,8.4250,0.2186
2882,2882,0.3972,8.9694,0.2185
2883,2883,0.3874,8.4944,0.2184
2884,2884,0.3799,8.5097,0.2183
2885,2885,0.4075,8.0861,0.2182
2886,2886,0.4182,8.3917,0.2181
2887,2887,0.4331,8.0347,0.2180
2888,2888,0.4150,8.2854,0.2179
2889,2889,0.4201,8.4965,0.2178
2890,2890,0.4064,8.6576,0.2177
2891,2891,0.4024,8.5694,0.2176
2892,2892,0.4029,8.8556,0.2175
2893,2893,0.4135,8.7083,0.2174
2894,2894,0.3920,8.9826,0.2173
2895,2895,0.3898,8.9868,0.2172
2896,2896,0.3903,8.9410,0.2171
2897,2897,0.4008,8.8451,0.2170
2898,2898,0.3849,8.5924,0.2169
2899,2899,0.4027,9.0799,0.2168
2900,2900,0.4014,8.8875,0.2167
2901,2901,0.4098,9.4507,0.2166
2902,2902,0.3872,9.5917,0.2165
2903,2903,0.4048,8.8486,0.2164
2904,2904,0.4024,8.8806,0.2163
2905,2905,0.4180,8.9972,0.2162
2906,2906,0.4096,9.0549,0.2161
2907,2907,0.3923,9.0042,0.2160
2908,2908,0.4000,9.2778,0.2159
2909,2909,0.4139,7.9493,0.2158
2910,2910,0.4161,8.6931,0.2157
2911,2911,0.4232,8.1972,0.2156
2912,2912,0.4211,7.9785,0.2155
2913,2913,0.4203,8.1458,0.2154
2914,2914,0.4291,7.8243,0.2153
2915,2915,0.4155,7.8833,0.2152
2916,2916,0.4184,8.2729,0.2151
2917,2917,0.4207,8.3007,0.2150
2918,2918,0.4075,8.5625,0.2149
2919,2919,0.4043,8.2417,0.2148
2920,2920,0.4140,7.8174,0.2147
2921,2921,0.4244,8.2097,0.2146
2922,2922,0.4170,7.8833,0.2145
2923,2923,0.4241,7.9285,0.2144
2924,2924,0.4112,8.1667,0.2143
2925,2925,0.4062,8.3812,0.2142
2926,2926,0.3962,8.6972,0.2141
2927,2927,0.4148,8.2389,0.2140
2928,2928,0.4144,8.2188,0.2139
2929,2929,0.4255,7.8563,0.2138
2930,2930,0.4196,7.6722,0.2137
2931,2931,0.4140,8.3021,0.2136
2932,2932,0.4235,7.8021,0.2135
2933,2933,0.4196,7.9951,0.2134
2934,2934,0.4104,8.3479,0.2133
2935,2935,0.4052,8.5118,0.2132
2936,2936,0.4152,8.4681,0.2131
2937,2937,0.4174,7.9313,0.2130
2938,2938,0.4224,8.1674,0.2129
2939,2939,0.4136,8.5056,0.2128
2940,2940,0.4185,8.2847,0.2127
2941,2941,0.4056,8.2882,0.2126
2942,2942,0.4011,8.6986,0.2125
2943,2943,0.4029,8.6097,0.2124
2944,2944,0.4142,8.4500,0.2123
2945,2945,0.4101,8.8313,0.2122
2946,2946,0.3933,8.9174,0.2121
2947,2947,0.4072,8.9493,0.2120
2948,2948,0.3969,9.1319,0.2119
2949,2949,0.3934,8.8451,0.2118
2950,2950,0.4148,8.2778,0.2117
2951,2951,0.3795,8.6285,0.2116
2952,2952,0.4034,8.0306,0.2115
2953,2953,0.4020,8.4889,0.2114
2954,2954,0.3949,8.3007,0.2113
2955,2955,0.3941,8.2840,0.2112
2956,2956,0.3939,8.0090,0.2111
2957,2957,0.4100,9.1312,0.2111
2958,2958,0.3949,8.4007,0.2110
2959,2959,0.3995,8.3250,0.2109
2960,2960,0.4071,8.6076,0.2108
2961,2961,0.3946,8.2472,0.2107
2962,2962,0.4127,8.5729,0.2106
2963,2963,0.4231,8.1486,0.2105
2964,2964,0.3978,8.7361,0.2104
2965,2965,0.3961,8.5854,0.2103
2966,2966,0.4007,8.5611,0.2102
2967,2967,0.3901,8.8639,0.2101
2968,2968,0.3746,8.6889,0.2100
2969,2969,0.4074,8.1007,0.2099
2970,2970,0.4076,8.4111,0.2098
2971,2971,0.4101,8.2243,0.2097
2972,2972,0.4179,8.0361,0.2096
2973,2973,0.4023,8.5563,0.2095
2974,2974,0.4072,8.3458,0.2094
2975,2975,0.4100,8.1896,0.2093
2976,2976,0.4057,8.3486,0.2092
2977,2977,0.3912,8.5326,0.2091
2978,2978,0.4212,8.3521,0.2090
2979,2979,0.4077,8.4472,0.2089
2980,2980,0.4251,8.1528,0.2088
2981,2981,0.3834,8.6722,0.2087
2982,2982,0.4139,8.7181,0.2087
2983,2983,0.4175,8.2347,0.2086
2984,2984,0.4145,8.1632,0.2085
2985,2985,0.4224,7.9951,0.2084
2986,2986,0.4230,8.0264,0.2083
2987,2987,0.4266,7.8542,0.2082
2988,2988,0.4160,8.2229,0.2081
2989,2989,0.4176,8.2208,0.2080
2990,2990,0.4115,8.0125,0.2079
2991,2991,0.4047,8.3368,0.2078
2992,2992,0.4189,8.0167,0.2077
2993,2993,0.4223,7.8847,0.2076
2994,2994,0.4136,8.1132,0.2075
2995,2995,0.4119,7.9160,0.2074
2996,2996,0.4190,8.0972,0.2073
2997,2997,0.4080,8.4333,0.2072
2998,2998,0.4103,8.6451,0.2071
2999,2999,0.3975,8.2326,0.2070
3000,3000,0.4104,8.0542,0.2069
3001,3001,0.3928,8.4194,0.2069
3002,3002,0.4050,8.0736,0.2068
3003,3003,0.4082,8.4465,0.2067
3004,3004,0.4016,8.5785,0.2066
3005,3005,0.4328,7.9889,0.2065
3006,3006,0.4225,7.9611,0.2064
3007,3007,0.4112,8.0729,0.2063
3008,3008,0.4215,7.9938,0.2062
3009,3009,0.4145,7.9681,0.2061
3010,3010,0.3922,8.7736,0.2060
3011,3011,0.4069,8.4187,0.2059
3012,3012,0.4088,8.5528,0.2058
3013,3013,0.4143,8.6882,0.2057
3014,3014,0.4207,8.5660,0.2056
3015,3015,0.4217,8.3306,0.2055
3016,3016,0.4074,8.2736,0.2054
3017,3017,0.4127,8.2875,0.2054
3018,3018,0.4003,8.8056,0.2053
3019,3019,0.3918,8.7583,0.2052
3020,3020,0.3970,8.2743,0.2051
3021,3021,0.4043,8.3931,0.2050
3022,3022,0.4057,7.9090,0.2049
3023,3023,0.4111,7.8125,0.2048
3024,3024,0.4201,7.9424,0.2047
3025,3025,0.3944,8.1465,0.2046
3026,3026,0.4114,7.6264,0.2045
3027,3027,0.4035,7.9250,0.2044
3028,3028,0.4051,7.9153,0.2043
3029,3029,0.4234,7.5354,0.2042
3030,3030,0.4248,7.6000,0.2041
3031,3031,0.4176,8.5806,0.2041
3032,3032,0.4114,8.1792,0.2040
3033,3033,0.3986,8.3889,0.2039
3034,3034,0.3917,8.7243,0.2038
3035,3035,0.4018,8.3840,0.2037
3036,3036,0.4020,9.1611,0.2036
3037,3037,0.4110,8.4569,0.2035
3038,3038,0.4040,8.5104,0.2034
3039,3039,0.4098,8.4118,0.2033
3040,3040,0.4315,8.0750,0.2032
3041,3041,0.4012,8.9389,0.2031
3042,3042,0.4100,8.9118,0.2030
3043,3043,0.4001,8.7326,0.2030
3044,3044,0.4098,8.6271,0.2029
3045,3045,0.4192,8.0618,0.2028
3046,3046,0.4253,7.9160,0.2027
3047,3047,0.4148,8.1597,0.2026
3048,3048,0.4144,7.9160,0.2025
3049,3049,0.4100,8.0681,0.2024
3050,3050,0.3848,8.7174,0.2023
3051,3051,0.3959,8.5743,0.2022
3052,3052,0.4038,8.6222,0.2021
3053,3053,0.4140,8.2181,0.2020
3054,3054,0.3901,9.2056,0.2019
3055,3055,0.4155,8.9083,0.2019
3056,3056,0.4169,9.2097,0.2018
3057,3057,0.4196,8.3785,0.2017
3058,3058,0.4189,8.5132,0.2016
3059,3059,0.4167,8.3396,0.2015
3060,3060,0.4099,8.4951,0.2014
3061,3061,0.4209,8.7382,0.2013
3062,3062,0.4204,8.2132,0.2012
3063,3063,0.3971,8.7132,0.2011
3064,3064,0.3945,8.7424,0.2010
3065,3065,0.4128,8.6056,0.2009
3066,3066,0.4059,8.6056,0.2009
3067,3067,0.4078,8.2847,0.2008
3068,3068,0.4133,8.1354,0.2007
3069,3069,0.4218,7.9465,0.2006
3070,3070,0.4133,8.1806,0.2005
3071,3071,0.4134,8.4500,0.2004
3072,3072,0.4035,8.3819,0.2003
3073,3073,0.4254,8.5694,0.2002
3074,3074,0.4109,8.8160,0.2001
3075,3075,0.4243,8.5069,0.2000
3076,3076,0.4295,8.4222,0.2000
3077,3077,0.4110,8.4514,0.1999
3078,3078,0.4258,8.0757,0.1998
3079,3079,0.4156,8.1687,0.1997
3080,3080,0.3918,8.9153,0.1996
3081,3081,0.4142,8.4611,0.1995
3082,3082,0.4115,8.7368,0.1994
3083,3083,0.4213,8.4667,0.1993
3084,3084,0.4134,8.3181,0.1992
3085,3085,0.4156,8.3069,0.1991
3086,3086,0.4014,8.2000,0.1991
3087,3087,0.4204,8.5632,0.1990
3088,3088,0.4142,7.8778,0.1989
3089,3089,0.3954,7.6910,0.1988
3090,3090,0.3881,8.1292,0.1987
3091,3091,0.4261,8.5569,0.1986
3092,3092,0.4213,8.2222,0.1985
3093,3093,0.4232,7.6174,0.1984
3094,3094,0.4214,8.4535,0.1983
3095,3095,0.4197,8.2021,0.1983
3096,3096,0.4080,8.3229,0.1982
3097,3097,0.4002,8.2736,0.1981
3098,3098,0.4022,7.8806,0.1980
3099,3099,0.3993,8.7799,0.1979
3100,3100,0.4032,8.4951,0.1978
3101,3101,0.4072,8.3347,0.1977
3102,3102,0.3957,9.2264,0.1976
3103,3103,0.4072,9.2472,0.1975
3104,3104,0.3850,9.7646,0.1975
3105,3105,0.3963,9.1576,0.1974
3106,3106,0.3768,9.5972,0.1973
3107,3107,0.3999,9.2299,0.1972
3108,3108,0.3777,9.4889,0.1971
3109,3109,0.4011,9.2604,0.1970
3110,3110,0.3979,9.3590,0.1969
3111,3111,0.3938,9.2382,0.1968
3112,3112,0.3936,9.4778,0.1967
3113,3113,0.4157,8.5500,0.1967
3114,3114,0.4071,8.7090,0.1966
3115,3115,0.4165,8.5958,0.1965
3116,3116,0.3883,9.4833,0.1964
3117,3117,0.4027,8.4451,0.1963
3118,3118,0.4048,8.9236,0.1962
3119,3119,0.4003,9.4056,0.1961
3120,3120,0.4068,9.0111,0.1960
3121,3121,0.3981,8.7590,0.1960
3122,3122,0.3895,8.4785,0.1959
3123,3123,0.4015,8.2583,0.1958
3124,3124,0.4057,8.2160,0.1957
3125,3125,0.4115,8.3354,0.1956
3126,3126,0.4147,8.6417,0.1955
3127,3127,0.3940,8.6569,0.1954
3128,3128,0.4171,8.6438,0.1953
3129,3129,0.3990,8.6674,0.1953
3130,3130,0.4055,8.9090,0.1952
3131,3131,0.3934,8.2382,0.1951
3132,3132,0.3934,8.6833,0.1950
3133,3133,0.4049,8.2819,0.1949
3134,3134,0.3991,8.6097,0.1948
3135,3135,0.4151,8.3486,0.1947
3136,3136,0.4180,8.1972,0.1946
3137,3137,0.4232,8.0222,0.1946
3138,3138,0.4106,8.1833,0.1945
3139,3139,0.4074,8.5583,0.1944
3140,3140,0.4212,8.1403,0.1943
3141,3141,0.3994,8.2215,0.1942
3142,3142,0.4115,8.4840,0.1941
3143,3143,0.4262,7.9917,0.1940
3144,3144,0.3941,8.6722,0.1940
3145,3145,0.4179,8.2486,0.1939
3146,3146,0.3964,7.5403,0.1938
3147,3147,0.4248,7.9097,0.1937
3148,3148,0.4167,8.0097,0.1936
3149,3149,0.4170,7.6625,0.1935
3150,3150,0.3989,8.0201,0.1934
3151,3151,0.4014,7.5271,0.1934
3152,3152,0.4069,8.2403,0.1933
3153,3153,0.4298,8.0625,0.1932
3154,3154,0.4161,8.8333,0.1931
3155,3155,0.4221,8.0979,0.1930
3156,3156,0.4312,7.9361,0.1929
3157,3157,0.4316,8.2701,0.1928
3158,3158,0.4182,8.2021,0.1927
3159,3159,0.4255,8.1319,0.1927
3160,3160,0.4268,7.9306,0.1926
3161,3161,0.4127,8.3590,0.1925
3162,3162,0.4141,9.0125,0.1924
3163,3163,0.4226,8.4333,0.1923
3164,3164,0.4159,8.9833,0.1922
3165,3165,0.4164,8.5208,0.1922
3166,3166,0.4266,7.8979,0.1921
3167,3167,0.4062,8.4090,0.1920
3168,3168,0.4359,8.5431,0.1919
3169,3169,0.4233,8.5361,0.1918
3170,3170,0.4167,8.3611,0.1917
3171,3171,0.4333,8.5215,0.1916
3172,3172,0.4058,8.4958,0.1916
3173,3173,0.4037,8.9910,0.1915
3174,3174,0.4005,8.5632,0.1914
3175,3175,0.4056,8.0208,0.1913
3176,3176,0.4228,8.2222,0.1912
3177,3177,0.4285,7.6069,0.1911
3178,3178,0.4029,8.0618,0.1910
3179,3179,0.3959,8.2868,0.1910
3180,3180,0.3992,8.9465,0.1909
3181,3181,0.4124,8.1931,0.1908
3182,3182,0.4126,8.8458,0.1907
3183,3183,0.4044,8.8431,0.1906
3184,3184,0.4169,8.7069,0.1905
3185,3185,0.4068,8.7604,0.1905
3186,3186,0.4096,9.0424,0.1904
3187,3187,0.3862,7.8701,0.1903
3188,3188,0.4020,7.5681,0.1902
3189,3189,0.3963,7.3799,0.1901
3190,3190,0.4028,8.0806,0.1900
3191,3191,0.4082,7.9139,0.1900
3192,3192,0.3935,8.3910,0.1899
3193,3193,0.4019,8.4632,0.1898
3194,3194,0.4066,8.4521,0.1897
3195,3195,0.4044,8.5840,0.1896
3196,3196,0.3968,8.3882,0.1895
3197,3197,0.3923,8.0611,0.1894
3198,3198,0.3954,8.0569,0.1894
3199,3199,0.4027,9.2625,0.1893
3200,3200,0.3897,8.9278,0.1892
3201,3201,0.3960,10.1042,0.1891
3202,3202,0.3805,10.4639,0.1890
3203,3203,0.3927,10.2104,0.1889
3204,3204,0.4080,9.7014,0.1889
3205,3205,0.4118,8.9924,0.1888
3206,3206,0.4058,8.5493,0.1887
3207,3207,0.3846,9.6889,0.1886
3208,3208,0.3813,10.0285,0.1885
3209,3209,0.4093,9.7660,0.1884
3210,3210,0.3890,9.9083,0.1884
3211,3211,0.3979,10.1972,0.1883
3212,3212,0.4069,9.0771,0.1882
3213,3213,0.4205,8.2681,0.1881
3214,3214,0.3977,9.5083,0.1880
3215,3215,0.4120,9.0750,0.1879
3216,3216,0.4074,7.8583,0.1879
3217,3217,0.3939,9.4181,0.1878
3218,3218,0.3930,9.3056,0.1877
3219,3219,0.3934,8.7514,0.1876
3220,3220,0.3921,8.8285,0.1875
3221,3221,0.4152,8.4354,0.1875
3222,3222,0.4094,8.1597,0.1874
3223,3223,0.4012,8.5437,0.1873
3224,3224,0.4007,8.5222,0.1872
3225,3225,0.4153,8.1167,0.1871
3226,3226,0.4192,7.7722,0.1870
3227,3227,0.4153,8.4056,0.1870
3228,3228,0.4214,8.9333,0.1869
3229,3229,0.4097,8.8250,0.1868
3230,3230,0.4261,7.8361,0.1867
3231,3231,0.4326,7.7951,0.1866
3232,3232,0.4145,8.3549,0.1865
3233,3233,0.4139,8.4403,0.1865
3234,3234,0.4265,8.0743,0.1864
3235,3235,0.4282,8.1021,0.1863
3236,3236,0.4268,7.9875,0.1862
3237,3237,0.4240,8.0840,0.1861
3238,3238,0.4297,8.0549,0.1861
3239,3239,0.4211,8.2910,0.1860
3240,3240,0.4231,8.4104,0.1859
3241,3241,0.4088,8.6632,0.1858
3242,3242,0.4154,8.3208,0.1857
3243,3243,0.4119,8.4556,0.1856
3244,3244,0.4180,8.2569,0.1856
3245,3245,0.4271,8.1451,0.1855
3246,3246,0.3957,8.0229,0.1854
3247,3247,0.4149,8.1153,0.1853
3248,3248,0.4021,8.3958,0.1852
3249,3249,0.3907,8.8028,0.1852
3250,3250,0.4152,8.8903,0.1851
3251,3251,0.3877,9.5653,0.1850
3252,3252,0.4020,9.1083,0.1849
3253,3253,0.4199,8.3208,0.1848
3254,3254,0.4128,8.1062,0.1848
3255,3255,0.4314,7.7285,0.1847
3256,3256,0.4334,7.3569,0.1846
3257,3257,0.4504,7.5292,0.1845
3258,3258,0.4236,7.4076,0.1844
3259,3259,0.4207,7.9653,0.1844
3260,3260,0.4222,7.7125,0.1843
3261,3261,0.4349,7.6104,0.1842
3262,3262,0.4421,7.6896,0.1841
3263,3263,0.4382,7.7875,0.1840
3264,3264,0.4315,7.5299,0.1840
3265,3265,0.4412,7.5646,0.1839
3266,3266,0.4328,7.8660,0.1838
3267,3267,0.4196,7.8965,0.1837
3268,3268,0.4270,7.6847,0.1836
3269,3269,0.4438,7.4639,0.1835
3270,3270,0.4263,7.7660,0.1835
3271,3271,0.4389,7.4424,0.1834
3272,3272,0.4400,7.4611,0.1833
3273,3273,0.4380,7.6903,0.1832
3274,3274,0.4396,7.5271,0.1831
3275,3275,0.4402,7.6201,0.1831
3276,3276,0.4361,7.3306,0.1830
3277,3277,0.4370,7.4465,0.1829
3278,3278,0.4421,7.3903,0.1828
3279,3279,0.4243,7.7285,0.1828
3280,3280,0.4438,7.3792,0.1827
3281,3281,0.4345,7.5042,0.1826
3282,3282,0.4401,7.6861,0.1825
3283,3283,0.4390,7.4326,0.1824
3284,3284,0.4188,7.5972,0.1824
3285,3285,0.4016,8.4646,0.1823
3286,3286,0.4204,8.5889,0.1822
3287,3287,0.4091,8.5444,0.1821
3288,3288,0.4223,8.0785,0.1820
3289,3289,0.3951,8.3938,0.1820
3290,3290,0.4114,8.1653,0.1819
3291,3291,0.4017,8.6382,0.1818
3292,3292,0.4190,8.0069,0.1817
3293,3293,0.4099,8.1285,0.1816
3294,3294,0.4028,7.9417,0.1816
3295,3295,0.4072,8.4986,0.1815
3296,3296,0.3945,8.2743,0.1814
3297,3297,0.3883,8.1875,0.1813
3298,3298,0.3885,8.2479,0.1812
3299,3299,0.4052,9.2681,0.1812
3300,3300,0.4204,8.0500,0.1811
3301,3301,0.4346,8.0708,0.1810
3302,3302,0.4425,8.2188,0.1809
3303,3303,0.4255,8.2743,0.1809
3304,3304,0.4240,8.6403,0.1808
3305,3305,0.4276,8.5083,0.1807
3306,3306,0.4099,8.7146,0.1806
3307,3307,0.4347,8.0535,0.1805
3308,3308,0.4177,7.7090,0.1805
3309,3309,0.4378,7.5375,0.1804
3310,3310,0.4266,7.7778,0.1803
3311,3311,0.4092,7.7451,0.1802
3312,3312,0.4231,7.3312,0.1801
3313,3313,0.4472,7.5153,0.1801
3314,3314,0.4301,7.5875,0.1800
3315,3315,0.4161,8.3007,0.1799
3316,3316,0.4188,8.3278,0.1798
3317,3317,0.4235,7.8354,0.1798
3318,3318,0.4209,8.0646,0.1797
3319,3319,0.4252,7.8153,0.1796
3320,3320,0.4106,8.0389,0.1795
3321,3321,0.4320,7.7313,0.1794
3322,3322,0.4192,8.4361,0.1794
3323,3323,0.4325,8.4660,0.1793
3324,3324,0.4196,8.2757,0.1792
3325,3325,0.4211,8.0410,0.1791
3326,3326,0.4291,7.6625,0.1791
3327,3327,0.4324,7.7854,0.1790
3328,3328,0.4328,7.3972,0.1789
3329,3329,0.4458,7.2854,0.1788
3330,3330,0.4350,7.4049,0.1787
3331,3331,0.4149,7.8285,0.1787
3332,3332,0.4259,7.7938,0.1786
3333,3333,0.4481,8.1035,0.1785
3334,3334,0.4208,8.3938,0.1784
3335,3335,0.4266,7.8701,0.1784
3336,3336,0.4231,8.2694,0.1783
3337,3337,0.4301,7.6222,0.1782
3338,3338,0.4239,8.3417,0.1781
3339,3339,0.4313,7.9160,0.1781
3340,3340,0.4185,7.8618,0.1780
3341,3341,0.4362,8.1417,0.1779
3342,3342,0.4162,7.9451,0.1778
3343,3343,0.3997,8.3181,0.1777
3344,3344,0.3865,7.8722,0.1777
3345,3345,0.3654,8.2931,0.1776
3346,3346,0.3835,8.8701,0.1775
3347,3347,0.4016,9.0153,0.1774
3348,3348,0.4094,8.5521,0.1774
3349,3349,0.4008,8.9194,0.1773
3350,3350,0.4249,8.3403,0.1772
3351,3351,0.4090,8.9493,0.1771
3352,3352,0.3958,8.8847,0.1771
3353,3353,0.3864,9.1931,0.1770
3354,3354,0.3944,9.3806,0.1769
3355,3355,0.3958,8.3868,0.1768
3356,3356,0.4128,7.9861,0.1768
3357,3357,0.4059,8.3486,0.1767
3358,3358,0.4150,8.7861,0.1766
3359,3359,0.4103,8.1333,0.1765
3360,3360,0.4162,8.1889,0.1765
3361,3361,0.4209,8.1604,0.1764
3362,3362,0.4208,8.2382,0.1763
3363,3363,0.4146,8.2264,0.1762
3364,3364,0.4200,8.2278,0.1761
3365,3365,0.4425,7.3799,0.1761
3366,3366,0.4399,7.3431,0.1760
3367,3367,0.4266,7.7007,0.1759
3368,3368,0.4268,7.5146,0.1758
3369,3369,0.4114,8.5250,0.1758
3370,3370,0.4020,9.5868,0.1757
3371,3371,0.4049,9.1188,0.1756
3372,3372,0.4294,8.3660,0.1755
3373,3373,0.4388,7.8625,0.1755
3374,3374,0.4151,7.6799,0.1754
3375,3375,0.4229,8.1444,0.1753
3376,3376,0.4042,8.8167,0.1752
3377,3377,0.4200,8.4215,0.1752
3378,3378,0.4206,8.5035,0.1751
3379,3379,0.4262,8.0986,0.1750
3380,3380,0.4131,7.9667,0.1749
3381,3381,0.4140,8.4097,0.1749
3382,3382,0.3975,9.0868,0.1748
3383,3383,0.3915,8.8924,0.1747
3384,3384,0.4020,8.8618,0.1746
3385,3385,0.3394,10.3000,0.1746
3386,3386,0.3684,10.0021,0.1745
3387,3387,0.4302,7.9507,0.1744
3388,3388,0.4347,7.5861,0.1743
3389,3389,0.4343,7.2778,0.1743
3390,3390,0.4363,7.2701,0.1742
3391,3391,0.4277,7.6597,0.1741
3392,3392,0.4294,7.2410,0.1740
3393,3393,0.4410,7.0111,0.1740
3394,3394,0.4310,7.4576,0.1739
3395,3395,0.4332,7.3868,0.1738
3396,3396,0.4434,7.3812,0.1737
3397,3397,0.4299,7.4736,0.1737
3398,3398,0.4269,7.5007,0.1736
3399,3399,0.4235,7.3236,0.1735
3400,3400,0.4205,7.4479,0.1735
3401,3401,0.4236,7.3667,0.1734
3402,3402,0.4141,7.4410,0.1733
3403,3403,0.4137,7.2292,0.1732
3404,3404,0.3955,7.8069,0.1732
3405,3405,0.4087,7.9674,0.1731
3406,3406,0.4005,8.1778,0.1730
3407,3407,0.4102,7.8833,0.1729
3408,3408,0.3955,8.0903,0.1729
3409,3409,0.3993,8.2167,0.1728
3410,3410,0.4064,8.0257,0.1727
3411,3411,0.4193,8.3660,0.1726
3412,3412,0.4291,8.1139,0.1726
3413,3413,0.4151,8.3181,0.1725
